#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABRACL	TMX1	9606.ENSP00000356632	9606.ENSP00000393316	0	0	0	0	0.133	0	0	0.358	0.419
EFEMP1	EFEMP2	9606.ENSP00000378058	9606.ENSP00000309953	0	0	0	0.953	0.118	0	0.650	0.764	0.689
EFEMP1	TGFBR1	9606.ENSP00000378058	9606.ENSP00000364133	0	0	0	0	0	0.080	0	0.481	0.502
EFEMP1	SPP1	9606.ENSP00000378058	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.418	0.430
EFEMP1	MFAP4	9606.ENSP00000378058	9606.ENSP00000378957	0	0	0	0	0.098	0.104	0.600	0.095	0.668
EFEMP2	MMP2	9606.ENSP00000309953	9606.ENSP00000219070	0	0	0	0	0.232	0.061	0	0.261	0.420
EFEMP2	MRGPRF	9606.ENSP00000309953	9606.ENSP00000309782	0	0	0	0	0.169	0	0	0.370	0.454
EFEMP2	FMOD	9606.ENSP00000309953	9606.ENSP00000347041	0	0	0	0	0.158	0.064	0	0.300	0.401
EFEMP2	TGFBR1	9606.ENSP00000309953	9606.ENSP00000364133	0	0	0	0	0	0.080	0	0.454	0.476
EFEMP2	MFAP4	9606.ENSP00000309953	9606.ENSP00000378957	0	0	0	0	0.164	0.104	0.600	0.101	0.694
EIF2S3	NHP2L1	9606.ENSP00000253039	9606.ENSP00000383949	0.049	0	0.380	0	0.340	0.171	0	0.117	0.663
EIF2S3	GSPT2	9606.ENSP00000253039	9606.ENSP00000341247	0	0	0.239	0.555	0.633	0.235	0	0.164	0.749
EIF2S3	RPL27A	9606.ENSP00000253039	9606.ENSP00000346015	0	0	0	0	0.685	0.253	0	0	0.755
EIF2S3	RPL5	9606.ENSP00000253039	9606.ENSP00000359345	0	0	0	0	0.763	0.291	0	0.195	0.853
EIF2S3	EIF5B	9606.ENSP00000253039	9606.ENSP00000289371	0.134	0	0.212	0	0.327	0.346	0	0.633	0.869
EIF2S3	EIF3H	9606.ENSP00000253039	9606.ENSP00000429931	0	0	0	0	0.342	0.800	0.600	0.267	0.956
EIF3H	EIF5B	9606.ENSP00000429931	9606.ENSP00000289371	0	0	0	0	0.127	0	0	0.605	0.640
EIF3H	METTL3	9606.ENSP00000429931	9606.ENSP00000298717	0	0	0	0	0.067	0.270	0	0.945	0.959
EIF3H	RPL27A	9606.ENSP00000429931	9606.ENSP00000346015	0	0	0	0	0.417	0	0	0	0.417
EIF3H	RPL5	9606.ENSP00000429931	9606.ENSP00000359345	0	0	0	0	0.893	0	0	0.170	0.907
EIF3H	NUMA1	9606.ENSP00000429931	9606.ENSP00000377298	0	0	0	0	0.058	0.492	0	0	0.501
EIF3H	HNRNPDL	9606.ENSP00000429931	9606.ENSP00000483254	0	0	0	0	0.076	0	0	0.434	0.456
EIF5B	SLC7A1	9606.ENSP00000289371	9606.ENSP00000370128	0	0	0	0	0	0	0	0.440	0.440
EIF5B	FOS	9606.ENSP00000289371	9606.ENSP00000306245	0	0	0	0	0	0	0	0.453	0.453
EIF5B	KIAA1210	9606.ENSP00000289371	9606.ENSP00000384670	0	0	0	0	0	0	0	0.461	0.461
EIF5B	PDK1	9606.ENSP00000289371	9606.ENSP00000376352	0	0	0	0	0	0	0	0.461	0.461
EIF5B	NHP2L1	9606.ENSP00000289371	9606.ENSP00000383949	0.078	0	0.215	0	0.102	0.294	0	0.078	0.499
EIF5B	GSPT2	9606.ENSP00000289371	9606.ENSP00000341247	0	0	0.258	0	0.184	0	0	0.472	0.652
EIF5B	RPL27A	9606.ENSP00000289371	9606.ENSP00000346015	0	0	0	0	0.330	0.928	0	0.216	0.958
EIF5B	RPL5	9606.ENSP00000289371	9606.ENSP00000359345	0	0	0	0	0.409	0.928	0	0.384	0.971
ELF5	FOXA1	9606.ENSP00000311010	9606.ENSP00000250448	0	0	0	0	0.064	0.058	0	0.631	0.647
ELF5	PGR	9606.ENSP00000311010	9606.ENSP00000325120	0	0	0	0	0	0.070	0	0.405	0.423
EPB41	RBM24	9606.ENSP00000345259	9606.ENSP00000368341	0	0	0	0	0	0	0	0.661	0.661
EPB41	NLGN1	9606.ENSP00000345259	9606.ENSP00000392500	0	0	0	0	0	0.082	0.600	0.175	0.670
EPB41	SDC1	9606.ENSP00000345259	9606.ENSP00000370542	0	0	0	0	0	0	0	0.678	0.678
EPB41	NUMA1	9606.ENSP00000345259	9606.ENSP00000377298	0	0	0	0	0	0.270	0	0.938	0.953
EPHX2	IDE	9606.ENSP00000430269	9606.ENSP00000265986	0	0	0	0	0.062	0.136	0.900	0.063	0.913
EPM2AIP1	TXNL1	9606.ENSP00000406027	9606.ENSP00000217515	0	0	0	0	0	0	0	0.571	0.571
EPOR	TGFBR1	9606.ENSP00000222139	9606.ENSP00000364133	0	0	0	0	0	0.058	0	0.400	0.411
EPOR	LYN	9606.ENSP00000222139	9606.ENSP00000428924	0	0	0	0	0	0.345	0.900	0.850	0.989
ERI2	METTL3	9606.ENSP00000350651	9606.ENSP00000298717	0	0	0	0	0	0	0	0.415	0.415
ERI2	PTBP3	9606.ENSP00000350651	9606.ENSP00000414921	0	0	0	0	0.062	0.270	0	0.360	0.524
ESD	HTR2B	9606.ENSP00000367992	9606.ENSP00000258400	0	0	0	0	0	0	0	0.437	0.437
ESD	HP	9606.ENSP00000367992	9606.ENSP00000348170	0	0	0	0	0	0	0	0.500	0.499
ETS2	MAPK1	9606.ENSP00000353344	9606.ENSP00000215832	0	0	0	0	0	0.140	0.900	0.319	0.936
ETS2	FOS	9606.ENSP00000353344	9606.ENSP00000306245	0	0	0	0	0.063	0.270	0.900	0.693	0.976
ETS2	KCNH8	9606.ENSP00000353344	9606.ENSP00000328813	0	0	0	0	0	0	0	0.475	0.475
ETS2	MMP9	9606.ENSP00000353344	9606.ENSP00000361405	0	0	0	0	0.074	0	0	0.393	0.414
ETS2	ZNF300	9606.ENSP00000353344	9606.ENSP00000397178	0	0	0	0	0	0.057	0	0.451	0.461
ETS2	RUNX2	9606.ENSP00000353344	9606.ENSP00000360493	0	0	0	0	0.062	0.247	0	0.484	0.604
EXD2	EXO1	9606.ENSP00000313140	9606.ENSP00000355506	0	0	0	0	0.109	0	0	0.527	0.560
EXD2	SEC62	9606.ENSP00000313140	9606.ENSP00000337688	0	0	0	0	0	0	0	0.648	0.648
EXO1	MYBL2	9606.ENSP00000355506	9606.ENSP00000217026	0	0	0	0	0.587	0	0	0.216	0.662
EXO1	NCAPH	9606.ENSP00000355506	9606.ENSP00000240423	0	0	0	0	0.726	0.082	0	0.157	0.770
EXO1	MND1	9606.ENSP00000355506	9606.ENSP00000240488	0	0	0	0	0.737	0	0	0.520	0.868
EXO1	HIST1H4F	9606.ENSP00000355506	9606.ENSP00000244537	0	0	0	0	0.062	0.282	0	0.256	0.455
EXO1	NCAPG	9606.ENSP00000355506	9606.ENSP00000251496	0	0	0	0	0.853	0	0	0.234	0.882
EXO1	KIF11	9606.ENSP00000355506	9606.ENSP00000260731	0	0	0	0	0.808	0	0	0.115	0.822
EXO1	NDC80	9606.ENSP00000355506	9606.ENSP00000261597	0	0	0	0	0.709	0.056	0	0.104	0.732
EXO1	MCM4	9606.ENSP00000355506	9606.ENSP00000262105	0	0	0	0	0.727	0.135	0	0.439	0.856
EXO1	REXO2	9606.ENSP00000355506	9606.ENSP00000265881	0	0	0	0	0	0	0	0.769	0.769
EXO1	NUF2	9606.ENSP00000355506	9606.ENSP00000271452	0	0	0	0	0.815	0	0	0.146	0.835
EXO1	SPC25	9606.ENSP00000355506	9606.ENSP00000282074	0	0	0	0	0.676	0	0	0.086	0.691
EXO1	MELK	9606.ENSP00000355506	9606.ENSP00000298048	0	0	0	0	0.836	0	0	0.263	0.874
EXO1	TPX2	9606.ENSP00000355506	9606.ENSP00000300403	0	0	0	0	0.827	0	0	0.174	0.851
EXO1	SHCBP1	9606.ENSP00000355506	9606.ENSP00000306473	0	0	0	0	0.631	0	0	0	0.631
EXO1	KIF15	9606.ENSP00000355506	9606.ENSP00000324020	0	0	0	0	0.793	0	0	0.136	0.814
EXO1	FOXM1	9606.ENSP00000355506	9606.ENSP00000342307	0	0	0	0	0.686	0.057	0	0.283	0.769
EXO1	RRM2	9606.ENSP00000355506	9606.ENSP00000353770	0.052	0	0	0	0.816	0	0	0.575	0.919
EXO1	WRNIP1	9606.ENSP00000355506	9606.ENSP00000370150	0.042	0	0	0	0.108	0	0	0.478	0.515
EXO1	UHRF1	9606.ENSP00000355506	9606.ENSP00000479617	0	0	0	0	0.444	0	0	0.180	0.524
EXO1	MTFR2	9606.ENSP00000355506	9606.ENSP00000395232	0	0	0	0	0.554	0	0	0	0.554
EXO1	FAM83D	9606.ENSP00000355506	9606.ENSP00000481110	0	0	0	0	0.549	0	0	0.054	0.555
EXO1	YWHAZ	9606.ENSP00000355506	9606.ENSP00000379287	0	0	0	0	0.065	0.551	0	0.076	0.579
EXO1	HFM1	9606.ENSP00000355506	9606.ENSP00000359454	0	0	0	0	0.057	0	0	0.660	0.666
EXO1	PTTG1	9606.ENSP00000355506	9606.ENSP00000377536	0	0	0	0	0.648	0	0	0.237	0.720
EXO1	NEK2	9606.ENSP00000355506	9606.ENSP00000355966	0	0	0	0	0.699	0	0	0.166	0.739
EXO1	MDC1	9606.ENSP00000355506	9606.ENSP00000365588	0	0	0	0	0.099	0.226	0	0.676	0.754
EXO1	HMMR	9606.ENSP00000355506	9606.ENSP00000377492	0	0	0	0	0.789	0	0	0.092	0.800
EXO1	KIF14	9606.ENSP00000355506	9606.ENSP00000356319	0	0	0	0	0.781	0	0	0.231	0.824
EXO1	KIF20A	9606.ENSP00000355506	9606.ENSP00000378356	0	0	0	0	0.812	0	0	0.122	0.827
EXO1	PBK	9606.ENSP00000355506	9606.ENSP00000428489	0	0	0	0	0.818	0.076	0	0.106	0.837
EXO1	HJURP	9606.ENSP00000355506	9606.ENSP00000414109	0	0	0	0	0.793	0	0	0.287	0.846
EXO1	TTK	9606.ENSP00000355506	9606.ENSP00000358813	0	0	0	0	0.864	0	0	0.262	0.895
EXO1	TOP2A	9606.ENSP00000355506	9606.ENSP00000411532	0.047	0	0	0	0.792	0.056	0	0.576	0.910
EXO1	MCM10	9606.ENSP00000355506	9606.ENSP00000418268	0	0	0	0	0.838	0	0	0.555	0.925
EXO1	RAD54L	9606.ENSP00000355506	9606.ENSP00000361043	0	0	0	0	0.750	0.144	0	0.737	0.939
EXOC7	YKT6	9606.ENSP00000334100	9606.ENSP00000223369	0	0	0	0	0.112	0.144	0	0.312	0.432
EXOC7	STX16	9606.ENSP00000334100	9606.ENSP00000360183	0	0	0	0	0.063	0.150	0	0.465	0.537
FAM134B	GDAP1	9606.ENSP00000304642	9606.ENSP00000220822	0	0	0	0	0	0	0	0.422	0.422
FAM134B	SBF2	9606.ENSP00000304642	9606.ENSP00000256190	0	0	0	0	0.053	0	0	0.514	0.520
FAM134B	SEC62	9606.ENSP00000304642	9606.ENSP00000337688	0	0	0	0	0	0	0	0.765	0.766
FAM73A	MFSD6	9606.ENSP00000393675	9606.ENSP00000376141	0	0	0	0	0	0	0	0.727	0.727
FAM83D	MYBL2	9606.ENSP00000481110	9606.ENSP00000217026	0	0	0	0	0.511	0	0	0.125	0.554
FAM83D	NCAPH	9606.ENSP00000481110	9606.ENSP00000240423	0	0	0	0	0.586	0	0	0.233	0.669
FAM83D	MND1	9606.ENSP00000481110	9606.ENSP00000240488	0	0	0	0	0.527	0	0	0	0.527
FAM83D	NCAPG	9606.ENSP00000481110	9606.ENSP00000251496	0	0	0	0	0.566	0	0	0.095	0.591
FAM83D	KIF11	9606.ENSP00000481110	9606.ENSP00000260731	0	0	0	0	0.584	0	0	0.245	0.673
FAM83D	NDC80	9606.ENSP00000481110	9606.ENSP00000261597	0	0	0	0	0.651	0	0	0	0.651
FAM83D	NUF2	9606.ENSP00000481110	9606.ENSP00000271452	0	0	0	0	0.579	0	0	0.252	0.671
FAM83D	MELK	9606.ENSP00000481110	9606.ENSP00000298048	0	0	0	0	0.603	0	0	0.181	0.661
FAM83D	TPX2	9606.ENSP00000481110	9606.ENSP00000300403	0	0	0	0	0.771	0	0	0.369	0.849
FAM83D	SHCBP1	9606.ENSP00000481110	9606.ENSP00000306473	0	0	0	0	0.609	0	0	0.446	0.774
FAM83D	KIF15	9606.ENSP00000481110	9606.ENSP00000324020	0	0	0	0	0.537	0	0	0.049	0.540
FAM83D	FOXM1	9606.ENSP00000481110	9606.ENSP00000342307	0	0	0	0	0.565	0	0	0.167	0.622
FAM83D	RRM2	9606.ENSP00000481110	9606.ENSP00000353770	0	0	0	0	0.564	0	0	0.241	0.655
FAM83D	NEK2	9606.ENSP00000481110	9606.ENSP00000355966	0	0	0	0	0.611	0	0	0.372	0.745
FAM83D	KIF14	9606.ENSP00000481110	9606.ENSP00000356319	0	0	0	0	0.301	0.270	0	0.194	0.552
FAM83D	TTK	9606.ENSP00000481110	9606.ENSP00000358813	0	0	0	0	0.564	0	0	0.167	0.621
FAM83D	HMMR	9606.ENSP00000481110	9606.ENSP00000377492	0	0	0	0	0.559	0.739	0	0.576	0.947
FAM83D	PTTG1	9606.ENSP00000481110	9606.ENSP00000377536	0	0	0	0	0.544	0	0	0.241	0.639
FAM83D	KIF20A	9606.ENSP00000481110	9606.ENSP00000378356	0	0	0	0	0.701	0.270	0	0.223	0.816
FAM83D	TOP2A	9606.ENSP00000481110	9606.ENSP00000411532	0	0	0	0	0.739	0	0	0.164	0.772
FAM83D	HJURP	9606.ENSP00000481110	9606.ENSP00000414109	0	0	0	0	0.446	0	0	0.184	0.529
FAM83D	MCM10	9606.ENSP00000481110	9606.ENSP00000418268	0	0	0	0	0.322	0	0	0.232	0.457
FAM83D	PBK	9606.ENSP00000481110	9606.ENSP00000428489	0	0	0	0	0.734	0	0	0.180	0.772
FAM83D	SPC24	9606.ENSP00000481110	9606.ENSP00000465075	0	0	0	0	0.191	0	0	0.319	0.425
FBXL12	PABPC5	9606.ENSP00000247977	9606.ENSP00000308012	0	0	0	0	0	0	0	0.435	0.435
FCRL5	SDC1	9606.ENSP00000354691	9606.ENSP00000370542	0	0	0	0	0	0	0	0.408	0.408
FGF13	MMP2	9606.ENSP00000322390	9606.ENSP00000219070	0	0	0	0	0	0	0	0.507	0.507
FGF13	MSX2	9606.ENSP00000322390	9606.ENSP00000239243	0	0	0	0	0	0.057	0	0.408	0.418
FGF13	NT5E	9606.ENSP00000322390	9606.ENSP00000257770	0	0	0	0	0	0	0	0.489	0.489
FGF13	SULF1	9606.ENSP00000322390	9606.ENSP00000260128	0	0	0	0	0	0	0	0.461	0.461
FGF13	IHH	9606.ENSP00000322390	9606.ENSP00000295731	0	0	0	0	0.062	0	0	0.651	0.659
FGF13	NUDT6	9606.ENSP00000322390	9606.ENSP00000306070	0	0	0	0	0.062	0	0	0.431	0.443
FGF13	FOS	9606.ENSP00000322390	9606.ENSP00000306245	0	0	0	0	0	0	0	0.423	0.423
FGF13	GPC6	9606.ENSP00000322390	9606.ENSP00000366246	0	0	0	0	0.049	0	0	0.412	0.417
FGF13	PDGFC	9606.ENSP00000322390	9606.ENSP00000422464	0	0	0	0	0	0	0	0.423	0.422
FGF13	MMP1	9606.ENSP00000322390	9606.ENSP00000322788	0	0	0	0	0	0	0	0.425	0.425
FGF13	SDC1	9606.ENSP00000322390	9606.ENSP00000370542	0	0	0	0	0	0	0	0.452	0.452
FGF13	SPP1	9606.ENSP00000322390	9606.ENSP00000378517	0	0	0	0	0	0	0	0.507	0.507
FGF13	MMP9	9606.ENSP00000322390	9606.ENSP00000361405	0	0	0	0	0	0	0	0.584	0.584
FGF13	RUNX2	9606.ENSP00000322390	9606.ENSP00000360493	0	0	0	0	0	0	0	0.592	0.592
FGF13	PAX6	9606.ENSP00000322390	9606.ENSP00000404100	0	0	0	0	0	0.056	0	0.622	0.628
FIP1L1	SRSF6	9606.ENSP00000336752	9606.ENSP00000244020	0	0	0	0	0.166	0.338	0.600	0.135	0.783
FIP1L1	SNW1	9606.ENSP00000336752	9606.ENSP00000261531	0	0	0	0	0.199	0.114	0	0.364	0.510
FIP1L1	P4HB	9606.ENSP00000336752	9606.ENSP00000327801	0	0	0	0	0	0.488	0	0.067	0.501
FIP1L1	NUMA1	9606.ENSP00000336752	9606.ENSP00000377298	0	0	0	0	0.082	0	0	0.540	0.560
FIP1L1	PDGFC	9606.ENSP00000336752	9606.ENSP00000422464	0	0	0	0	0	0	0	0.623	0.623
FLOT2	IRS1	9606.ENSP00000378368	9606.ENSP00000304895	0	0	0	0	0	0.394	0	0.081	0.419
FLOT2	SYNDIG1	9606.ENSP00000378368	9606.ENSP00000366058	0	0	0	0	0	0	0	0.571	0.571
FLOT2	PRNP	9606.ENSP00000378368	9606.ENSP00000368752	0	0	0	0	0	0	0	0.443	0.443
FLRT1	PIK3R3	9606.ENSP00000246841	9606.ENSP00000262741	0	0	0	0	0	0.629	0	0.058	0.635
FLRT2	SYNDIG1	9606.ENSP00000332879	9606.ENSP00000366058	0	0	0	0	0	0	0	0.429	0.429
FMOD	MMP2	9606.ENSP00000347041	9606.ENSP00000219070	0	0	0	0	0.233	0	0	0.307	0.445
FMOD	OGN	9606.ENSP00000347041	9606.ENSP00000262551	0	0	0	0.631	0.139	0	0.900	0.823	0.937
FMOD	HAPLN1	9606.ENSP00000347041	9606.ENSP00000274341	0	0	0	0	0	0.070	0	0.441	0.458
FMOD	MMP1	9606.ENSP00000347041	9606.ENSP00000322788	0	0	0	0	0.066	0	0	0.397	0.413
FMOD	PGR	9606.ENSP00000347041	9606.ENSP00000325120	0	0	0	0	0.070	0.074	0	0.445	0.481
FMOD	MFAP4	9606.ENSP00000347041	9606.ENSP00000378957	0	0	0	0	0.224	0.056	0	0.261	0.411
FMOD	SPP1	9606.ENSP00000347041	9606.ENSP00000378517	0	0	0	0	0	0	0	0.456	0.456
FMOD	OMD	9606.ENSP00000347041	9606.ENSP00000364700	0	0	0	0.836	0.095	0	0.900	0.802	0.917
FOS	GADD45B	9606.ENSP00000306245	9606.ENSP00000215631	0	0	0	0	0.162	0	0	0.504	0.567
FOS	MAPK1	9606.ENSP00000306245	9606.ENSP00000215832	0	0	0	0	0	0.578	0.900	0.830	0.992
FOS	PAGE4	9606.ENSP00000306245	9606.ENSP00000218068	0	0	0	0	0	0	0	0.450	0.450
FOS	MMP2	9606.ENSP00000306245	9606.ENSP00000219070	0	0	0	0	0	0	0	0.522	0.522
FOS	KISS1R	9606.ENSP00000306245	9606.ENSP00000234371	0	0	0	0	0	0	0	0.638	0.638
FOS	HIST1H4F	9606.ENSP00000306245	9606.ENSP00000244537	0	0	0	0	0	0.282	0	0.418	0.564
FOS	FOSB	9606.ENSP00000306245	9606.ENSP00000245919	0	0	0	0.866	0.899	0.267	0.800	0.989	0.986
FOS	FOXA1	9606.ENSP00000306245	9606.ENSP00000250448	0	0	0	0	0	0.057	0.600	0.395	0.752
FOS	LGALS4	9606.ENSP00000306245	9606.ENSP00000302100	0	0	0	0	0	0	0	0.537	0.537
FOS	TRH	9606.ENSP00000306245	9606.ENSP00000303452	0	0	0	0	0	0	0	0.551	0.551
FOS	PLAU	9606.ENSP00000306245	9606.ENSP00000361850	0	0	0	0	0	0	0	0.421	0.420
FOS	MIER1	9606.ENSP00000306245	9606.ENSP00000383820	0	0	0	0	0	0	0	0.430	0.430
FOS	SPP1	9606.ENSP00000306245	9606.ENSP00000378517	0	0	0	0	0	0	0	0.496	0.495
FOS	IL6ST	9606.ENSP00000306245	9606.ENSP00000370698	0	0	0	0	0	0.385	0	0.214	0.495
FOS	PGR	9606.ENSP00000306245	9606.ENSP00000325120	0	0	0	0	0	0.082	0	0.497	0.519
FOS	NQO1	9606.ENSP00000306245	9606.ENSP00000319788	0	0	0	0	0	0.270	0	0.391	0.536
FOS	RPS6KA2	9606.ENSP00000306245	9606.ENSP00000427015	0	0	0	0	0	0.281	0	0.502	0.626
FOS	MMP9	9606.ENSP00000306245	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.656	0.664
FOS	MMP1	9606.ENSP00000306245	9606.ENSP00000322788	0	0	0	0	0	0.270	0	0.561	0.666
FOS	LYN	9606.ENSP00000306245	9606.ENSP00000428924	0	0	0	0	0	0.064	0.900	0.328	0.931
FOS	RUNX2	9606.ENSP00000306245	9606.ENSP00000360493	0	0	0	0	0	0.486	0.800	0.898	0.988
FOSB	GADD45B	9606.ENSP00000245919	9606.ENSP00000215631	0	0	0	0	0.140	0	0	0.491	0.544
FOSB	MAPK1	9606.ENSP00000245919	9606.ENSP00000215832	0	0	0	0	0	0.248	0	0.279	0.434
FOSB	SLITRK5	9606.ENSP00000245919	9606.ENSP00000366283	0	0	0	0	0	0	0	0.416	0.416
FOSB	SYT14	9606.ENSP00000245919	9606.ENSP00000355986	0	0	0	0	0	0	0	0.539	0.539
FOXA1	TOP2A	9606.ENSP00000250448	9606.ENSP00000411532	0	0	0	0	0.107	0.270	0	0.182	0.420
FOXA1	YBX1	9606.ENSP00000250448	9606.ENSP00000361626	0	0	0	0	0	0	0	0.422	0.422
FOXA1	ZFPM2	9606.ENSP00000250448	9606.ENSP00000384179	0	0	0	0	0	0.078	0	0.456	0.476
FOXA1	PAX6	9606.ENSP00000250448	9606.ENSP00000404100	0	0	0	0	0.107	0.069	0	0.554	0.597
FOXA1	PGR	9606.ENSP00000250448	9606.ENSP00000325120	0	0	0	0	0.077	0.062	0.600	0.607	0.845
FOXA1	TFF3	9606.ENSP00000250448	9606.ENSP00000430690	0	0	0	0	0.141	0	0.900	0.404	0.944
FOXL2	WT1	9606.ENSP00000333188	9606.ENSP00000331327	0	0	0	0	0	0.078	0	0.655	0.668
FOXL2	ZFPM2	9606.ENSP00000333188	9606.ENSP00000384179	0	0	0	0	0	0.078	0	0.442	0.464
FOXL2	OSR2	9606.ENSP00000333188	9606.ENSP00000414657	0	0	0	0	0	0.078	0	0.740	0.750
FOXM1	MYBL2	9606.ENSP00000342307	9606.ENSP00000217026	0	0	0	0	0.629	0.154	0.800	0.955	0.996
FOXM1	MMP2	9606.ENSP00000342307	9606.ENSP00000219070	0	0	0	0	0.062	0	0	0.423	0.435
FOXM1	NCAPH	9606.ENSP00000342307	9606.ENSP00000240423	0	0	0	0	0.622	0	0	0.203	0.686
FOXM1	NCAPG	9606.ENSP00000342307	9606.ENSP00000251496	0	0	0	0	0.835	0.070	0	0.288	0.881
FOXM1	KIF11	9606.ENSP00000342307	9606.ENSP00000260731	0	0	0	0	0.870	0.058	0	0.346	0.913
FOXM1	NDC80	9606.ENSP00000342307	9606.ENSP00000261597	0	0	0	0	0.864	0.063	0	0.138	0.880
FOXM1	MCM4	9606.ENSP00000342307	9606.ENSP00000262105	0	0	0	0	0.642	0.056	0	0.209	0.709
FOXM1	NUF2	9606.ENSP00000342307	9606.ENSP00000271452	0	0	0	0	0.435	0	0	0.282	0.577
FOXM1	SPC25	9606.ENSP00000342307	9606.ENSP00000282074	0	0	0	0	0.586	0.071	0	0.098	0.622
FOXM1	MELK	9606.ENSP00000342307	9606.ENSP00000298048	0	0	0	0	0.816	0.077	0	0.962	0.993
FOXM1	METTL3	9606.ENSP00000342307	9606.ENSP00000298717	0	0	0	0	0.062	0	0	0.391	0.404
FOXM1	TPX2	9606.ENSP00000342307	9606.ENSP00000300403	0	0	0	0	0.903	0	0	0.423	0.942
FOXM1	SHCBP1	9606.ENSP00000342307	9606.ENSP00000306473	0	0	0	0	0.377	0	0	0.210	0.487
FOXM1	KIF15	9606.ENSP00000342307	9606.ENSP00000324020	0	0	0	0	0.811	0.058	0	0.261	0.857
FOXM1	PLAUR	9606.ENSP00000342307	9606.ENSP00000339328	0	0	0	0	0	0	0	0.444	0.444
FOXM1	MMP9	9606.ENSP00000342307	9606.ENSP00000361405	0	0	0	0	0	0	0	0.414	0.414
FOXM1	SPC24	9606.ENSP00000342307	9606.ENSP00000465075	0	0	0	0	0.272	0	0	0.307	0.474
FOXM1	UHRF1	9606.ENSP00000342307	9606.ENSP00000479617	0	0	0	0	0.449	0	0	0.321	0.610
FOXM1	RAD54L	9606.ENSP00000342307	9606.ENSP00000361043	0	0	0	0	0.587	0.078	0	0.260	0.694
FOXM1	KIF14	9606.ENSP00000342307	9606.ENSP00000356319	0	0	0	0	0.698	0.058	0	0.140	0.734
FOXM1	PTTG1	9606.ENSP00000342307	9606.ENSP00000377536	0	0	0	0	0.685	0	0	0.478	0.829
FOXM1	NEK2	9606.ENSP00000342307	9606.ENSP00000355966	0	0	0	0	0.676	0	0	0.510	0.834
FOXM1	MCM10	9606.ENSP00000342307	9606.ENSP00000418268	0	0	0	0	0.776	0.070	0	0.284	0.838
FOXM1	HMMR	9606.ENSP00000342307	9606.ENSP00000377492	0	0	0	0	0.781	0	0	0.325	0.846
FOXM1	TTK	9606.ENSP00000342307	9606.ENSP00000358813	0	0	0	0	0.824	0.058	0	0.335	0.880
FOXM1	PBK	9606.ENSP00000342307	9606.ENSP00000428489	0	0	0	0	0.809	0.118	0	0.376	0.885
FOXM1	RRM2	9606.ENSP00000342307	9606.ENSP00000353770	0	0	0	0	0.814	0.063	0	0.451	0.896
FOXM1	KIF20A	9606.ENSP00000342307	9606.ENSP00000378356	0	0	0	0	0.845	0.058	0	0.519	0.923
FOXM1	HJURP	9606.ENSP00000342307	9606.ENSP00000414109	0	0	0	0	0.896	0	0	0.308	0.925
FOXM1	TOP2A	9606.ENSP00000342307	9606.ENSP00000411532	0	0	0	0	0.848	0.270	0	0.517	0.941
FUT9	SULF1	9606.ENSP00000302599	9606.ENSP00000260128	0	0	0	0	0.062	0.174	0	0.318	0.426
FXYD1	PEG3	9606.ENSP00000481244	9606.ENSP00000326581	0	0	0	0	0.089	0	0	0.386	0.416
G3BP2	NMT2	9606.ENSP00000352738	9606.ENSP00000367407	0	0	0	0	0.095	0	0	0.398	0.431
G3BP2	YBX1	9606.ENSP00000352738	9606.ENSP00000361626	0	0	0	0	0.113	0.317	0	0.534	0.694
GADD45B	RPS6KA2	9606.ENSP00000215631	9606.ENSP00000427015	0	0	0	0	0	0	0	0.444	0.444
GADD45B	PAK3	9606.ENSP00000215631	9606.ENSP00000353864	0	0	0	0	0	0	0	0.448	0.448
GADD45B	MCM4	9606.ENSP00000215631	9606.ENSP00000262105	0	0	0	0	0	0	0	0.476	0.476
GALT	IL6ST	9606.ENSP00000368119	9606.ENSP00000370698	0	0	0	0	0	0	0	0.443	0.443
GAS1	SIX3	9606.ENSP00000298743	9606.ENSP00000260653	0	0	0	0	0	0	0	0.414	0.414
GAS1	IHH	9606.ENSP00000298743	9606.ENSP00000295731	0	0	0	0	0	0.245	0.600	0.523	0.843
GAS2L3	NCAPG	9606.ENSP00000448955	9606.ENSP00000251496	0	0	0	0	0.173	0	0	0.373	0.459
GAS2L3	MELK	9606.ENSP00000448955	9606.ENSP00000298048	0	0	0	0	0.131	0.056	0	0.488	0.543
GAS2L3	KIF14	9606.ENSP00000448955	9606.ENSP00000356319	0	0	0	0	0.143	0.102	0	0.309	0.422
GAS2L3	TTK	9606.ENSP00000448955	9606.ENSP00000358813	0	0	0	0	0.144	0	0	0.338	0.410
GAS2L3	HJURP	9606.ENSP00000448955	9606.ENSP00000414109	0	0	0	0	0.123	0	0	0.357	0.412
GATAD1	RBM20	9606.ENSP00000287957	9606.ENSP00000358532	0	0	0	0	0	0	0	0.469	0.469
GBP5	WARS	9606.ENSP00000359488	9606.ENSP00000347495	0	0	0	0	0.213	0	0	0.324	0.445
GBP5	ISG15	9606.ENSP00000359488	9606.ENSP00000368699	0	0	0	0	0.171	0	0	0.431	0.509
